Episode no = 100; won: False; iter_time_steps = 29; Q(s,a) = -0.7007738802673569; score = -508.0; mean_score/100_episodes = -461.72; reward = -506.0; mean_reward/100_episodes = -452.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-20 14:29:25
Episode no = 22100; won: False; iter_time_steps = 22; Q(s,a) = 193.75942628411622; score = -321.0; mean_score/100_episodes = 12.59; reward = -301.0; mean_reward/100_episodes = -21.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-20 19:03:29
Episode no = 22200; won: False; iter_time_steps = 13; Q(s,a) = 193.9736516267479; score = -392.0; mean_score/100_episodes = -24.85; reward = -380.0; mean_reward/100_episodes = -53.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 19:05:09
Episode no = 22300; won: False; iter_time_steps = 235; Q(s,a) = 192.42075791499067; score = -384.0; mean_score/100_episodes = -41.38; reward = -349.0; mean_reward/100_episodes = -66.61; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-20 19:06:34
Episode no = 22400; won: False; iter_time_steps = 159; Q(s,a) = 193.6608553167356; score = 852.0; mean_score/100_episodes = 28.79; reward = 445.0; mean_reward/100_episodes = -22.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-20 19:07:56
Episode no = 22500; won: False; iter_time_steps = 146; Q(s,a) = 193.8026360913389; score = 135.0; mean_score/100_episodes = 16.95; reward = 213.0; mean_reward/100_episodes = -17.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-20 19:09:24
Episode no = 22600; won: False; iter_time_steps = 59; Q(s,a) = 193.71871531035097; score = 132.0; mean_score/100_episodes = -33.98; reward = 32.0; mean_reward/100_episodes = -48.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-20 19:10:50
Episode no = 22700; won: False; iter_time_steps = 235; Q(s,a) = 193.51691975485826; score = -394.0; mean_score/100_episodes = -21.71; reward = -360.0; mean_reward/100_episodes = -57.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-20 19:12:30
Episode no = 22800; won: False; iter_time_steps = 222; Q(s,a) = 192.34526435222134; score = 39.0; mean_score/100_episodes = -91.73; reward = 115.0; mean_reward/100_episodes = -93.38; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 19:13:58
Episode no = 22900; won: False; iter_time_steps = 201; Q(s,a) = 192.0101531235789; score = -170.0; mean_score/100_episodes = -83.53; reward = -117.0; mean_reward/100_episodes = -109.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-20 19:15:28
Episode no = 23000; won: False; iter_time_steps = 98; Q(s,a) = 192.28632231121662; score = 233.0; mean_score/100_episodes = -56.05; reward = 147.0; mean_reward/100_episodes = -83.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 19:16:44
Episode no = 23100; won: False; iter_time_steps = 19; Q(s,a) = 191.60055620437697; score = -338.0; mean_score/100_episodes = -142.48; reward = -320.0; mean_reward/100_episodes = -148.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 19:18:06
Episode no = 23200; won: False; iter_time_steps = 198; Q(s,a) = 192.44063566399316; score = -57.0; mean_score/100_episodes = -25.74; reward = 7.0; mean_reward/100_episodes = -47.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 19:19:48
Episode no = 23300; won: False; iter_time_steps = 144; Q(s,a) = 191.7906689758747; score = 367.0; mean_score/100_episodes = -66.53; reward = 299.0; mean_reward/100_episodes = -75.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 19:21:12
Episode no = 23400; won: False; iter_time_steps = 254; Q(s,a) = 192.41994627591185; score = 17.0; mean_score/100_episodes = -86.25; reward = 94.0; mean_reward/100_episodes = -85.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 19:22:34
Episode no = 23500; won: False; iter_time_steps = 24; Q(s,a) = 191.1794649650712; score = -333.0; mean_score/100_episodes = -51.64; reward = -314.0; mean_reward/100_episodes = -57.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 19:24:04
Episode no = 23600; won: False; iter_time_steps = 45; Q(s,a) = 192.24693623694523; score = -124.0; mean_score/100_episodes = -1.51; reward = -82.0; mean_reward/100_episodes = -31.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 19:25:44
Episode no = 23700; won: False; iter_time_steps = 101; Q(s,a) = 191.52457943769846; score = 20.0; mean_score/100_episodes = -68.86; reward = 82.0; mean_reward/100_episodes = -96.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-20 19:27:51
Episode no = 23800; won: False; iter_time_steps = 15; Q(s,a) = 191.8113081309312; score = -414.0; mean_score/100_episodes = -43.91; reward = -393.0; mean_reward/100_episodes = -78.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-20 19:29:35
Episode no = 23900; won: False; iter_time_steps = 122; Q(s,a) = 191.90950313613044; score = 249.0; mean_score/100_episodes = -123.29; reward = 178.0; mean_reward/100_episodes = -137.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 19:31:00
Episode no = 24000; won: False; iter_time_steps = 82; Q(s,a) = 192.50663335216072; score = -351.0; mean_score/100_episodes = -71.71; reward = -328.0; mean_reward/100_episodes = -105.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-20 19:32:39
Episode no = 24100; won: False; iter_time_steps = 37; Q(s,a) = 192.639482942211; score = -206.0; mean_score/100_episodes = -50.56; reward = -162.0; mean_reward/100_episodes = -73.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 19:34:13
Episode no = 24200; won: False; iter_time_steps = 195; Q(s,a) = 192.3052578366143; score = 546.0; mean_score/100_episodes = -9.06; reward = 310.0; mean_reward/100_episodes = -31.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-20 19:35:46
Episode no = 24300; won: False; iter_time_steps = 54; Q(s,a) = 192.05932084739896; score = -83.0; mean_score/100_episodes = -29.16; reward = -36.0; mean_reward/100_episodes = -43.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 19:37:20
Episode no = 24400; won: False; iter_time_steps = 129; Q(s,a) = 192.32011938680097; score = -338.0; mean_score/100_episodes = 11.06; reward = -309.0; mean_reward/100_episodes = -27.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-20 19:38:48
Episode no = 24500; won: False; iter_time_steps = 64; Q(s,a) = 192.63534146524617; score = -113.0; mean_score/100_episodes = -64.87; reward = -57.0; mean_reward/100_episodes = -72.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 19:40:20
Episode no = 24600; won: False; iter_time_steps = 129; Q(s,a) = 193.37329289035512; score = 152.0; mean_score/100_episodes = -65.76; reward = 230.0; mean_reward/100_episodes = -79.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-20 19:41:52
Episode no = 24700; won: False; iter_time_steps = 80; Q(s,a) = 192.51310399467025; score = -39.0; mean_score/100_episodes = -87.76; reward = 4.0; mean_reward/100_episodes = -100.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-20 19:43:30
Episode no = 24800; won: False; iter_time_steps = 13; Q(s,a) = 191.47176249659256; score = -402.0; mean_score/100_episodes = -45.14; reward = -391.0; mean_reward/100_episodes = -80.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-20 19:44:49
Episode no = 24900; won: False; iter_time_steps = 145; Q(s,a) = 192.68210454890936; score = 76.0; mean_score/100_episodes = -60.84; reward = 148.0; mean_reward/100_episodes = -97.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 19:46:18
Episode no = 25000; won: False; iter_time_steps = 78; Q(s,a) = 193.51211265916268; score = 93.0; mean_score/100_episodes = -104.22; reward = -20.0; mean_reward/100_episodes = -128.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-20 19:47:40
Episode no = 25100; won: False; iter_time_steps = 129; Q(s,a) = 192.94422522344377; score = 132.0; mean_score/100_episodes = 22.19; reward = 39.0; mean_reward/100_episodes = -19.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 19:49:33
Episode no = 25200; won: False; iter_time_steps = 171; Q(s,a) = 192.0556088500748; score = 320.0; mean_score/100_episodes = -69.66; reward = 239.0; mean_reward/100_episodes = -88.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 19:51:07
Episode no = 25300; won: False; iter_time_steps = 17; Q(s,a) = 192.08253985188486; score = -366.0; mean_score/100_episodes = -44.1; reward = -351.0; mean_reward/100_episodes = -67.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 19:52:40
Episode no = 25400; won: False; iter_time_steps = 35; Q(s,a) = 193.522510062815; score = -354.0; mean_score/100_episodes = -60.01; reward = -325.0; mean_reward/100_episodes = -86.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 19:54:05
Episode no = 25500; won: False; iter_time_steps = 174; Q(s,a) = 193.44330084005605; score = 257.0; mean_score/100_episodes = -49.29; reward = 170.0; mean_reward/100_episodes = -63.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 19:55:21
Episode no = 25600; won: False; iter_time_steps = 9; Q(s,a) = 191.01246465343664; score = -428.0; mean_score/100_episodes = 16.04; reward = -420.0; mean_reward/100_episodes = -31.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-20 19:56:47
Episode no = 25700; won: False; iter_time_steps = 76; Q(s,a) = 192.99822257903202; score = -75.0; mean_score/100_episodes = -39.69; reward = -14.0; mean_reward/100_episodes = -55.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 19:58:04
Episode no = 25800; won: False; iter_time_steps = 58; Q(s,a) = 193.22231332888092; score = -217.0; mean_score/100_episodes = -31.21; reward = -183.0; mean_reward/100_episodes = -51.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-20 19:59:34
Episode no = 25900; won: False; iter_time_steps = 88; Q(s,a) = 194.47553748764003; score = 193.0; mean_score/100_episodes = 7.96; reward = 91.0; mean_reward/100_episodes = -41.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 20:01:00
Episode no = 26000; won: False; iter_time_steps = 25; Q(s,a) = 192.6555034410873; score = -314.0; mean_score/100_episodes = -73.3; reward = -304.0; mean_reward/100_episodes = -96.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-20 20:02:37
Episode no = 26100; won: False; iter_time_steps = 84; Q(s,a) = 194.1316838903401; score = -33.0; mean_score/100_episodes = -14.08; reward = -158.0; mean_reward/100_episodes = -47.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 20:04:10
Episode no = 26200; won: False; iter_time_steps = 39; Q(s,a) = 193.44377404458086; score = -198.0; mean_score/100_episodes = -18.02; reward = -164.0; mean_reward/100_episodes = -55.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 20:05:24
Episode no = 26300; won: False; iter_time_steps = 495; Q(s,a) = 193.94835645770212; score = 156.0; mean_score/100_episodes = -22.95; reward = 102.0; mean_reward/100_episodes = -57.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 20:06:59
Episode no = 26400; won: False; iter_time_steps = 107; Q(s,a) = 193.86463159729635; score = 274.0; mean_score/100_episodes = -51.0; reward = 193.0; mean_reward/100_episodes = -81.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-20 20:08:31
Episode no = 26500; won: False; iter_time_steps = 218; Q(s,a) = 193.66916807363583; score = -317.0; mean_score/100_episodes = -49.56; reward = -277.0; mean_reward/100_episodes = -65.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 20:09:55
Episode no = 26600; won: False; iter_time_steps = 69; Q(s,a) = 194.57914674963686; score = -78.0; mean_score/100_episodes = -6.32; reward = -29.0; mean_reward/100_episodes = -44.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-20 20:11:19
Episode no = 26700; won: False; iter_time_steps = 15; Q(s,a) = 193.0830769884796; score = -374.0; mean_score/100_episodes = -33.82; reward = -360.0; mean_reward/100_episodes = -80.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 20:12:59
Episode no = 26800; won: False; iter_time_steps = 17; Q(s,a) = 192.70420910420432; score = -356.0; mean_score/100_episodes = -80.89; reward = -340.0; mean_reward/100_episodes = -83.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 20:14:19
Episode no = 26900; won: False; iter_time_steps = 582; Q(s,a) = 193.9725212814959; score = -181.0; mean_score/100_episodes = 71.46; reward = -260.0; mean_reward/100_episodes = 7.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-20 20:16:14
Episode no = 27000; won: False; iter_time_steps = 191; Q(s,a) = 193.83189388965465; score = 250.0; mean_score/100_episodes = 31.65; reward = 344.0; mean_reward/100_episodes = -11.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-20 20:17:54
Episode no = 27100; won: False; iter_time_steps = 19; Q(s,a) = 194.85221365090626; score = -338.0; mean_score/100_episodes = -4.74; reward = -320.0; mean_reward/100_episodes = -26.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 20:19:34
Episode no = 27200; won: False; iter_time_steps = 20; Q(s,a) = 195.58454349889305; score = -359.0; mean_score/100_episodes = 19.49; reward = -343.0; mean_reward/100_episodes = -30.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-20 20:21:11
Episode no = 27300; won: False; iter_time_steps = 198; Q(s,a) = 192.67569164606633; score = 483.0; mean_score/100_episodes = -87.53; reward = 212.0; mean_reward/100_episodes = -113.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-20 20:22:42
