Episode no = 100; won: False; iter_time_steps = 62; Q(s,a) = -0.7413849034986374; score = -441.0; mean_score/100_episodes = -466.51; reward = -429.0; mean_reward/100_episodes = -457.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-12 13:31:01
Episode no = 41900; won: True; iter_time_steps = 144; Q(s,a) = 313.37918423600433; score = 1727.0; mean_score/100_episodes = 787.65; reward = 1093.0; mean_reward/100_episodes = 481.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.33, 2024-12-13 00:02:21
Episode no = 42000; won: False; iter_time_steps = 40; Q(s,a) = 240.1528099026894; score = -19.0; mean_score/100_episodes = 817.53; reward = -147.0; mean_reward/100_episodes = 506.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.37, 2024-12-13 00:04:16
Episode no = 42100; won: False; iter_time_steps = 88; Q(s,a) = 199.93899058667242; score = 363.0; mean_score/100_episodes = 976.1; reward = 289.0; mean_reward/100_episodes = 605.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.43, 2024-12-13 00:06:23
Episode no = 42200; won: False; iter_time_steps = 19; Q(s,a) = 196.20600495289273; score = -348.0; mean_score/100_episodes = 1008.51; reward = -342.0; mean_reward/100_episodes = 630.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-13 00:09:18
Episode no = 42300; won: True; iter_time_steps = 178; Q(s,a) = 338.23639167935573; score = 1893.0; mean_score/100_episodes = 879.08; reward = 1121.0; mean_reward/100_episodes = 527.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.4, 2024-12-13 00:11:16
Episode no = 42400; won: False; iter_time_steps = 90; Q(s,a) = 217.5423166690676; score = 481.0; mean_score/100_episodes = 801.57; reward = 239.0; mean_reward/100_episodes = 483.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.34, 2024-12-13 00:13:25
Episode no = 42500; won: False; iter_time_steps = 146; Q(s,a) = 286.18102445700345; score = 685.0; mean_score/100_episodes = 887.82; reward = 458.0; mean_reward/100_episodes = 555.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.4, 2024-12-13 00:15:32
Episode no = 42600; won: True; iter_time_steps = 168; Q(s,a) = 251.54689597421083; score = 1903.0; mean_score/100_episodes = 836.09; reward = 1109.0; mean_reward/100_episodes = 505.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.33, 2024-12-13 00:17:53
Episode no = 42700; won: False; iter_time_steps = 132; Q(s,a) = 215.9698367164466; score = 709.0; mean_score/100_episodes = 958.83; reward = 472.0; mean_reward/100_episodes = 594.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.43, 2024-12-13 00:19:59
Episode no = 42800; won: True; iter_time_steps = 133; Q(s,a) = 349.9419414758111; score = 1938.0; mean_score/100_episodes = 974.23; reward = 1166.0; mean_reward/100_episodes = 600.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.49, 2024-12-13 00:21:57
Episode no = 42900; won: True; iter_time_steps = 156; Q(s,a) = 357.15528909739476; score = 1715.0; mean_score/100_episodes = 810.55; reward = 1103.0; mean_reward/100_episodes = 502.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.35, 2024-12-13 00:23:57
Episode no = 43000; won: False; iter_time_steps = 132; Q(s,a) = 227.81018950384546; score = 699.0; mean_score/100_episodes = 925.11; reward = 494.0; mean_reward/100_episodes = 569.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.39, 2024-12-13 00:25:58
Episode no = 43100; won: False; iter_time_steps = 112; Q(s,a) = 229.9252868282384; score = 769.0; mean_score/100_episodes = 752.32; reward = 378.0; mean_reward/100_episodes = 440.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.29, 2024-12-13 00:27:51
Episode no = 43200; won: False; iter_time_steps = 20; Q(s,a) = 197.42952386958473; score = -349.0; mean_score/100_episodes = 901.6; reward = -321.0; mean_reward/100_episodes = 547.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.39, 2024-12-13 00:29:49
Episode no = 43300; won: False; iter_time_steps = 119; Q(s,a) = 212.79650882624117; score = 632.0; mean_score/100_episodes = 1043.09; reward = 408.0; mean_reward/100_episodes = 637.76; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.49, 2024-12-13 00:31:58
Episode no = 43400; won: False; iter_time_steps = 11; Q(s,a) = 195.86520363927121; score = -430.0; mean_score/100_episodes = 733.21; reward = -422.0; mean_reward/100_episodes = 434.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.26, 2024-12-13 00:33:55
Episode no = 43500; won: False; iter_time_steps = 27; Q(s,a) = 200.29060789652894; score = -326.0; mean_score/100_episodes = 1068.64; reward = -295.0; mean_reward/100_episodes = 675.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.49, 2024-12-13 00:36:06
Episode no = 43600; won: True; iter_time_steps = 171; Q(s,a) = 371.5389797800647; score = 2100.0; mean_score/100_episodes = 816.9; reward = 1190.0; mean_reward/100_episodes = 484.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.34, 2024-12-13 00:38:03
Episode no = 43700; won: False; iter_time_steps = 129; Q(s,a) = 214.85042265903675; score = 392.0; mean_score/100_episodes = 823.53; reward = 314.0; mean_reward/100_episodes = 508.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.36, 2024-12-13 00:39:55
Episode no = 43800; won: False; iter_time_steps = 24; Q(s,a) = 198.70394592176987; score = -323.0; mean_score/100_episodes = 958.22; reward = -303.0; mean_reward/100_episodes = 586.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.44, 2024-12-13 00:42:02
Episode no = 43900; won: True; iter_time_steps = 155; Q(s,a) = 368.76045116844017; score = 1516.0; mean_score/100_episodes = 824.21; reward = 1064.0; mean_reward/100_episodes = 493.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.33, 2024-12-13 00:44:04
Episode no = 44000; won: False; iter_time_steps = 122; Q(s,a) = 225.67028606595952; score = 589.0; mean_score/100_episodes = 852.79; reward = 350.0; mean_reward/100_episodes = 519.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.35, 2024-12-13 00:46:09
Episode no = 44100; won: False; iter_time_steps = 164; Q(s,a) = 220.6717776862552; score = 437.0; mean_score/100_episodes = 905.64; reward = 356.0; mean_reward/100_episodes = 559.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.38, 2024-12-13 00:48:09
Episode no = 44200; won: False; iter_time_steps = 74; Q(s,a) = 199.75718072754273; score = -53.0; mean_score/100_episodes = 1010.83; reward = -1.0; mean_reward/100_episodes = 630.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.46, 2024-12-13 00:50:17
Episode no = 44300; won: False; iter_time_steps = 95; Q(s,a) = 231.72011175649186; score = 506.0; mean_score/100_episodes = 1019.77; reward = 278.0; mean_reward/100_episodes = 624.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.43, 2024-12-13 00:52:21
Episode no = 44400; won: True; iter_time_steps = 161; Q(s,a) = 312.76630181107356; score = 1710.0; mean_score/100_episodes = 841.05; reward = 1098.0; mean_reward/100_episodes = 502.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.35, 2024-12-13 00:54:26
Episode no = 44500; won: False; iter_time_steps = 140; Q(s,a) = 228.213726547469; score = 631.0; mean_score/100_episodes = 1020.14; reward = 398.0; mean_reward/100_episodes = 633.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.46, 2024-12-13 00:56:31
Episode no = 44600; won: False; iter_time_steps = 98; Q(s,a) = 234.91445778942366; score = 793.0; mean_score/100_episodes = 1027.86; reward = 403.0; mean_reward/100_episodes = 647.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-13 00:58:37
Episode no = 44700; won: False; iter_time_steps = 116; Q(s,a) = 221.04833798066664; score = 595.0; mean_score/100_episodes = 961.38; reward = 367.0; mean_reward/100_episodes = 593.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.43, 2024-12-13 01:00:38
Episode no = 44800; won: True; iter_time_steps = 174; Q(s,a) = 377.24479932419774; score = 1697.0; mean_score/100_episodes = 1054.46; reward = 1074.0; mean_reward/100_episodes = 662.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-13 01:02:46
Episode no = 44900; won: True; iter_time_steps = 167; Q(s,a) = 376.3202407140603; score = 1704.0; mean_score/100_episodes = 836.73; reward = 1081.0; mean_reward/100_episodes = 506.38; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.35, 2024-12-13 01:04:45
Episode no = 45000; won: False; iter_time_steps = 55; Q(s,a) = 198.46398844895; score = 56.0; mean_score/100_episodes = 702.48; reward = -63.0; mean_reward/100_episodes = 417.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.27, 2024-12-13 01:06:37
Episode no = 45100; won: False; iter_time_steps = 104; Q(s,a) = 234.28980026299027; score = 817.0; mean_score/100_episodes = 1065.37; reward = 430.0; mean_reward/100_episodes = 665.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.46, 2024-12-13 01:08:48
Episode no = 45200; won: False; iter_time_steps = 229; Q(s,a) = 199.1694703890976; score = 602.0; mean_score/100_episodes = 961.78; reward = 375.0; mean_reward/100_episodes = 601.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-13 01:10:54
Episode no = 45300; won: False; iter_time_steps = 118; Q(s,a) = 217.17921820735697; score = 863.0; mean_score/100_episodes = 1017.44; reward = 482.0; mean_reward/100_episodes = 628.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.44, 2024-12-13 01:13:00
Episode no = 45400; won: True; iter_time_steps = 146; Q(s,a) = 386.26873856592204; score = 1525.0; mean_score/100_episodes = 997.96; reward = 1073.0; mean_reward/100_episodes = 622.01; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-13 01:15:08
Episode no = 45500; won: False; iter_time_steps = 139; Q(s,a) = 235.24586744155053; score = 1102.0; mean_score/100_episodes = 1019.12; reward = 589.0; mean_reward/100_episodes = 632.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-13 01:17:19
Episode no = 45600; won: False; iter_time_steps = 10; Q(s,a) = 197.48068802395548; score = -429.0; mean_score/100_episodes = 982.82; reward = -421.0; mean_reward/100_episodes = 604.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.43, 2024-12-13 01:19:21
Episode no = 45700; won: False; iter_time_steps = 108; Q(s,a) = 209.65726392240475; score = 513.0; mean_score/100_episodes = 1104.33; reward = 276.0; mean_reward/100_episodes = 697.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-13 01:21:31
Episode no = 45800; won: True; iter_time_steps = 143; Q(s,a) = 407.56488127709605; score = 1528.0; mean_score/100_episodes = 929.32; reward = 1065.0; mean_reward/100_episodes = 591.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.39, 2024-12-13 01:23:39
Episode no = 45900; won: False; iter_time_steps = 65; Q(s,a) = 201.4000692522265; score = 96.0; mean_score/100_episodes = 839.95; reward = -18.0; mean_reward/100_episodes = 513.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.32, 2024-12-13 01:25:36
Episode no = 46000; won: False; iter_time_steps = 45; Q(s,a) = 225.02764864804337; score = -34.0; mean_score/100_episodes = 889.33; reward = -152.0; mean_reward/100_episodes = 541.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.36, 2024-12-13 01:27:37
Episode no = 46100; won: False; iter_time_steps = 58; Q(s,a) = 254.8715633183917; score = 273.0; mean_score/100_episodes = 964.53; reward = 29.0; mean_reward/100_episodes = 589.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.42, 2024-12-13 01:29:37
Episode no = 46200; won: False; iter_time_steps = 89; Q(s,a) = 220.54880942195248; score = 312.0; mean_score/100_episodes = 907.96; reward = 222.0; mean_reward/100_episodes = 565.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.38, 2024-12-13 01:31:37
Episode no = 46300; won: False; iter_time_steps = 121; Q(s,a) = 235.96419883687295; score = 400.0; mean_score/100_episodes = 882.48; reward = 322.0; mean_reward/100_episodes = 525.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.38, 2024-12-13 01:33:35
Episode no = 46400; won: False; iter_time_steps = 97; Q(s,a) = 232.328122903781; score = 604.0; mean_score/100_episodes = 1058.7; reward = 375.0; mean_reward/100_episodes = 631.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-13 01:35:48
Episode no = 46500; won: False; iter_time_steps = 96; Q(s,a) = 237.11251569538234; score = 535.0; mean_score/100_episodes = 1087.24; reward = 299.0; mean_reward/100_episodes = 657.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-13 01:37:53
Episode no = 46600; won: False; iter_time_steps = 105; Q(s,a) = 238.38564392578968; score = 966.0; mean_score/100_episodes = 883.39; reward = 414.0; mean_reward/100_episodes = 523.82; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.34, 2024-12-13 01:39:58
Episode no = 46700; won: True; iter_time_steps = 149; Q(s,a) = 411.77833858773823; score = 1922.0; mean_score/100_episodes = 1043.68; reward = 1110.0; mean_reward/100_episodes = 644.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-13 01:42:03
Episode no = 46800; won: True; iter_time_steps = 140; Q(s,a) = 398.1517945947431; score = 1331.0; mean_score/100_episodes = 995.28; reward = 1028.0; mean_reward/100_episodes = 620.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.44, 2024-12-13 01:44:08
Episode no = 46900; won: True; iter_time_steps = 143; Q(s,a) = 418.60445684841335; score = 2128.0; mean_score/100_episodes = 971.62; reward = 1145.0; mean_reward/100_episodes = 599.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.42, 2024-12-13 01:46:08
Episode no = 47000; won: False; iter_time_steps = 146; Q(s,a) = 268.0706986573318; score = 875.0; mean_score/100_episodes = 902.82; reward = 498.0; mean_reward/100_episodes = 548.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.39, 2024-12-13 01:48:01
Episode no = 47100; won: True; iter_time_steps = 139; Q(s,a) = 408.76790598115224; score = 1532.0; mean_score/100_episodes = 871.93; reward = 1080.0; mean_reward/100_episodes = 542.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.37, 2024-12-13 01:49:56
Episode no = 47200; won: False; iter_time_steps = 12; Q(s,a) = 193.98677850333652; score = -401.0; mean_score/100_episodes = 710.8; reward = -390.0; mean_reward/100_episodes = 403.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.27, 2024-12-13 01:51:44
