Episode no = 100; won: False; iter_time_steps = 10; Q(s,a) = -0.14954057989401956; score = -509.0; mean_score/100_episodes = -509.04; reward = -509.0; mean_reward/100_episodes = -508.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-10 14:19:41
Episode no = 27800; won: False; iter_time_steps = 31; Q(s,a) = -7.781393622627544; score = -530.0; mean_score/100_episodes = -511.24; reward = -530.0; mean_reward/100_episodes = -509.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:58:15
Episode no = 27900; won: False; iter_time_steps = 27; Q(s,a) = -5.149791694686714; score = -516.0; mean_score/100_episodes = -511.4; reward = -504.0; mean_reward/100_episodes = -509.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:58:29
Episode no = 28000; won: False; iter_time_steps = 15; Q(s,a) = -5.215718378633914; score = -504.0; mean_score/100_episodes = -515.43; reward = -503.0; mean_reward/100_episodes = -514.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:58:44
Episode no = 28100; won: False; iter_time_steps = 9; Q(s,a) = -8.567334388980766; score = -508.0; mean_score/100_episodes = -512.39; reward = -508.0; mean_reward/100_episodes = -511.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:58:56
Episode no = 28200; won: False; iter_time_steps = 12; Q(s,a) = -7.2389868649729845; score = -511.0; mean_score/100_episodes = -512.84; reward = -511.0; mean_reward/100_episodes = -511.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:59:10
Episode no = 28300; won: False; iter_time_steps = 9; Q(s,a) = -8.235160915727107; score = -508.0; mean_score/100_episodes = -512.01; reward = -508.0; mean_reward/100_episodes = -510.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:59:23
Episode no = 28400; won: False; iter_time_steps = 16; Q(s,a) = 0.44715178053047655; score = -505.0; mean_score/100_episodes = -514.75; reward = -504.0; mean_reward/100_episodes = -513.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:59:38
Episode no = 28500; won: False; iter_time_steps = 31; Q(s,a) = -6.0120486745048485; score = -530.0; mean_score/100_episodes = -516.02; reward = -530.0; mean_reward/100_episodes = -514.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-10 14:59:55
Episode no = 28600; won: False; iter_time_steps = 10; Q(s,a) = -7.3660271308699405; score = -509.0; mean_score/100_episodes = -486.1; reward = -509.0; mean_reward/100_episodes = -496.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-10 15:00:12
Episode no = 28700; won: False; iter_time_steps = 27; Q(s,a) = -7.043140514706624; score = -516.0; mean_score/100_episodes = -494.62; reward = -515.0; mean_reward/100_episodes = -500.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.02, 2024-12-10 15:00:28
Episode no = 28800; won: False; iter_time_steps = 15; Q(s,a) = -0.8375150652002441; score = -504.0; mean_score/100_episodes = -485.1; reward = -492.0; mean_reward/100_episodes = -495.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.03, 2024-12-10 15:00:44
Episode no = 28900; won: False; iter_time_steps = 9; Q(s,a) = -7.872521264053801; score = -508.0; mean_score/100_episodes = -462.84; reward = -508.0; mean_reward/100_episodes = -480.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.05, 2024-12-10 15:00:59
Episode no = 29000; won: False; iter_time_steps = 19; Q(s,a) = -1.6700233031269214; score = -508.0; mean_score/100_episodes = -501.99; reward = -507.0; mean_reward/100_episodes = -504.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-10 15:01:14
Episode no = 29100; won: False; iter_time_steps = 31; Q(s,a) = -0.685099558527039; score = -520.0; mean_score/100_episodes = -443.98; reward = -519.0; mean_reward/100_episodes = -471.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.07, 2024-12-10 15:01:31
Episode no = 29200; won: False; iter_time_steps = 17; Q(s,a) = -7.7811523911282405; score = -506.0; mean_score/100_episodes = -462.42; reward = -505.0; mean_reward/100_episodes = -481.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.05, 2024-12-10 15:01:45
Episode no = 29300; won: False; iter_time_steps = 23; Q(s,a) = 2.6866524287669264; score = -512.0; mean_score/100_episodes = -441.34; reward = -511.0; mean_reward/100_episodes = -468.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.07, 2024-12-10 15:02:00
Episode no = 29400; won: False; iter_time_steps = 15; Q(s,a) = 1.2118585954167775; score = -504.0; mean_score/100_episodes = -469.9; reward = -503.0; mean_reward/100_episodes = -484.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.04, 2024-12-10 15:02:13
Episode no = 29500; won: False; iter_time_steps = 14; Q(s,a) = -5.319786021009502; score = -503.0; mean_score/100_episodes = -461.14; reward = -502.0; mean_reward/100_episodes = -480.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.05, 2024-12-10 15:02:28
Episode no = 29600; won: False; iter_time_steps = 23; Q(s,a) = -3.067112621804292; score = -512.0; mean_score/100_episodes = -451.5; reward = -511.0; mean_reward/100_episodes = -474.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.06, 2024-12-10 15:02:42
Episode no = 29700; won: False; iter_time_steps = 16; Q(s,a) = -7.977369061935272; score = -515.0; mean_score/100_episodes = -422.44; reward = -515.0; mean_reward/100_episodes = -457.85; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.09, 2024-12-10 15:02:58
Episode no = 29800; won: True; iter_time_steps = 59; Q(s,a) = -4.635071700762799; score = 462.0; mean_score/100_episodes = -402.08; reward = 53.0; mean_reward/100_episodes = -445.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.11, 2024-12-10 15:03:14
Episode no = 29900; won: False; iter_time_steps = 44; Q(s,a) = -2.8865931917312473; score = -533.0; mean_score/100_episodes = -441.46; reward = -532.0; mean_reward/100_episodes = -468.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.07, 2024-12-10 15:03:29
Episode no = 30000; won: False; iter_time_steps = 19; Q(s,a) = 1.9357071364966956; score = -508.0; mean_score/100_episodes = -443.89; reward = -507.0; mean_reward/100_episodes = -470.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.07, 2024-12-10 15:03:46
Episode no = 30100; won: False; iter_time_steps = 45; Q(s,a) = -2.552149112083719; score = -534.0; mean_score/100_episodes = -443.49; reward = -533.0; mean_reward/100_episodes = -469.85; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.07, 2024-12-10 15:04:03
Episode no = 30200; won: True; iter_time_steps = 65; Q(s,a) = 12.654824406410462; score = 456.0; mean_score/100_episodes = -421.04; reward = 47.0; mean_reward/100_episodes = -455.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.09, 2024-12-10 15:04:16
Episode no = 30300; won: False; iter_time_steps = 16; Q(s,a) = -2.837016267706639; score = -505.0; mean_score/100_episodes = -471.37; reward = -504.0; mean_reward/100_episodes = -485.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.04, 2024-12-10 15:04:30
Episode no = 30400; won: False; iter_time_steps = 10; Q(s,a) = -5.161317979355644; score = -509.0; mean_score/100_episodes = -432.52; reward = -509.0; mean_reward/100_episodes = -463.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.08, 2024-12-10 15:04:45
Episode no = 30500; won: True; iter_time_steps = 38; Q(s,a) = 0.14000448422606304; score = 483.0; mean_score/100_episodes = -412.53; reward = 74.0; mean_reward/100_episodes = -451.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.1, 2024-12-10 15:05:02
Episode no = 30600; won: False; iter_time_steps = 19; Q(s,a) = -7.4708936792814615; score = -508.0; mean_score/100_episodes = -421.24; reward = -507.0; mean_reward/100_episodes = -456.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.09, 2024-12-10 15:05:17
Episode no = 30700; won: False; iter_time_steps = 43; Q(s,a) = 1.07301650176555; score = -532.0; mean_score/100_episodes = -442.46; reward = -531.0; mean_reward/100_episodes = -469.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.07, 2024-12-10 15:05:33
Episode no = 30800; won: False; iter_time_steps = 15; Q(s,a) = -6.967248254443326; score = -504.0; mean_score/100_episodes = -440.62; reward = -492.0; mean_reward/100_episodes = -466.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.07, 2024-12-10 15:05:47
Episode no = 30900; won: False; iter_time_steps = 23; Q(s,a) = 1.7025618007650891; score = -512.0; mean_score/100_episodes = -465.0; reward = -511.0; mean_reward/100_episodes = -483.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.05, 2024-12-10 15:06:05
Episode no = 31000; won: False; iter_time_steps = 20; Q(s,a) = -6.254142342000787; score = -509.0; mean_score/100_episodes = -422.34; reward = -508.0; mean_reward/100_episodes = -457.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.09, 2024-12-10 15:06:20
Episode no = 31100; won: False; iter_time_steps = 31; Q(s,a) = -4.642408426274542; score = -520.0; mean_score/100_episodes = -352.08; reward = -519.0; mean_reward/100_episodes = -415.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-10 15:06:37
Episode no = 31200; won: True; iter_time_steps = 34; Q(s,a) = 12.292342121203998; score = 487.0; mean_score/100_episodes = -356.63; reward = 78.0; mean_reward/100_episodes = -420.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-10 15:06:57
Episode no = 31300; won: True; iter_time_steps = 21; Q(s,a) = 2.3688518027922374; score = 500.0; mean_score/100_episodes = -392.86; reward = 91.0; mean_reward/100_episodes = -440.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.12, 2024-12-10 15:07:13
Episode no = 31400; won: False; iter_time_steps = 20; Q(s,a) = 4.975600873597564; score = -509.0; mean_score/100_episodes = -382.14; reward = -508.0; mean_reward/100_episodes = -432.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.13, 2024-12-10 15:07:28
Episode no = 31500; won: False; iter_time_steps = 21; Q(s,a) = 6.748272801632598; score = -510.0; mean_score/100_episodes = -361.97; reward = -509.0; mean_reward/100_episodes = -421.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.15, 2024-12-10 15:07:44
Episode no = 31600; won: False; iter_time_steps = 15; Q(s,a) = -6.538094744344533; score = -504.0; mean_score/100_episodes = -351.86; reward = -492.0; mean_reward/100_episodes = -415.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-10 15:08:00
Episode no = 31700; won: True; iter_time_steps = 26; Q(s,a) = 4.442310275368719; score = 495.0; mean_score/100_episodes = -200.07; reward = 86.0; mean_reward/100_episodes = -325.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.31, 2024-12-10 15:08:15
Episode no = 31800; won: False; iter_time_steps = 12; Q(s,a) = -5.789699844825653; score = -511.0; mean_score/100_episodes = -271.49; reward = -511.0; mean_reward/100_episodes = -367.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.24, 2024-12-10 15:08:31
Episode no = 31900; won: False; iter_time_steps = 5; Q(s,a) = -4.840264628643215; score = -504.0; mean_score/100_episodes = -170.8; reward = -504.0; mean_reward/100_episodes = -308.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.34, 2024-12-10 15:08:47
Episode no = 32000; won: False; iter_time_steps = 12; Q(s,a) = -5.8229298327542764; score = -511.0; mean_score/100_episodes = -291.6; reward = -511.0; mean_reward/100_episodes = -379.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-10 15:09:04
Episode no = 32100; won: False; iter_time_steps = 13; Q(s,a) = -6.0162325894015565; score = -512.0; mean_score/100_episodes = -292.19; reward = -512.0; mean_reward/100_episodes = -379.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-10 15:09:20
Episode no = 32200; won: False; iter_time_steps = 12; Q(s,a) = -6.260612045673422; score = -511.0; mean_score/100_episodes = -159.68; reward = -511.0; mean_reward/100_episodes = -301.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.35, 2024-12-10 15:09:35
Episode no = 32300; won: False; iter_time_steps = 10; Q(s,a) = -6.31774377742974; score = -509.0; mean_score/100_episodes = -272.39; reward = -509.0; mean_reward/100_episodes = -369.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.24, 2024-12-10 15:09:51
Episode no = 32400; won: False; iter_time_steps = 11; Q(s,a) = -3.5396515896240084; score = -510.0; mean_score/100_episodes = -312.59; reward = -510.0; mean_reward/100_episodes = -393.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-10 15:10:07
Episode no = 32500; won: False; iter_time_steps = 10; Q(s,a) = -5.735934908340705; score = -509.0; mean_score/100_episodes = -244.46; reward = -509.0; mean_reward/100_episodes = -353.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.27, 2024-12-10 15:10:25
Episode no = 32600; won: True; iter_time_steps = 46; Q(s,a) = 13.13194272696054; score = 475.0; mean_score/100_episodes = -224.68; reward = 66.0; mean_reward/100_episodes = -342.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.29, 2024-12-10 15:10:44
Episode no = 32700; won: False; iter_time_steps = 47; Q(s,a) = 0.06881355498892106; score = -536.0; mean_score/100_episodes = -110.34; reward = -535.0; mean_reward/100_episodes = -272.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.4, 2024-12-10 15:11:01
Episode no = 32800; won: False; iter_time_steps = 34; Q(s,a) = 8.585893222642406; score = -523.0; mean_score/100_episodes = -129.39; reward = -522.0; mean_reward/100_episodes = -283.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.38, 2024-12-10 15:11:16
Episode no = 32900; won: True; iter_time_steps = 25; Q(s,a) = 42.621901007145276; score = 496.0; mean_score/100_episodes = -181.82; reward = 87.0; mean_reward/100_episodes = -315.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.33, 2024-12-10 15:11:34
