Episode no = 100; won: False; iter_time_steps = 9; Q(s,a) = -0.15167672727035353; score = -508.0; mean_score/100_episodes = -510.03; reward = -508.0; mean_reward/100_episodes = -509.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-20 09:24:01
Episode no = 56100; won: False; iter_time_steps = 18; Q(s,a) = 5.624260106935147; score = -507.0; mean_score/100_episodes = -266.67; reward = -506.0; mean_reward/100_episodes = -363.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.24, 2024-12-20 11:08:25
Episode no = 56200; won: True; iter_time_steps = 26; Q(s,a) = 104.17006537449392; score = 495.0; mean_score/100_episodes = -308.44; reward = 86.0; mean_reward/100_episodes = -389.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 11:08:35
Episode no = 56300; won: False; iter_time_steps = 22; Q(s,a) = 22.547691082244913; score = -511.0; mean_score/100_episodes = -307.53; reward = -510.0; mean_reward/100_episodes = -387.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 11:08:45
Episode no = 56400; won: False; iter_time_steps = 30; Q(s,a) = 12.548472458691867; score = -519.0; mean_score/100_episodes = -271.3; reward = -518.0; mean_reward/100_episodes = -367.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.24, 2024-12-20 11:08:59
Episode no = 56500; won: True; iter_time_steps = 26; Q(s,a) = 109.44887514601164; score = 495.0; mean_score/100_episodes = -252.28; reward = 86.0; mean_reward/100_episodes = -357.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.26, 2024-12-20 11:09:13
Episode no = 56600; won: False; iter_time_steps = 15; Q(s,a) = 15.388016113696146; score = -504.0; mean_score/100_episodes = -340.41; reward = -492.0; mean_reward/100_episodes = -407.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.17, 2024-12-20 11:09:25
Episode no = 56700; won: False; iter_time_steps = 6; Q(s,a) = -0.8313426250737184; score = -505.0; mean_score/100_episodes = -351.88; reward = -505.0; mean_reward/100_episodes = -415.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-20 11:09:38
Episode no = 56800; won: False; iter_time_steps = 31; Q(s,a) = 2.5471682940653553; score = -520.0; mean_score/100_episodes = -359.49; reward = -519.0; mean_reward/100_episodes = -419.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.15, 2024-12-20 11:09:49
Episode no = 56900; won: False; iter_time_steps = 14; Q(s,a) = 4.423005581854104; score = -513.0; mean_score/100_episodes = -309.41; reward = -513.0; mean_reward/100_episodes = -389.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 11:10:02
Episode no = 57000; won: False; iter_time_steps = 9; Q(s,a) = -3.084483156784948; score = -508.0; mean_score/100_episodes = -383.41; reward = -508.0; mean_reward/100_episodes = -434.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.13, 2024-12-20 11:10:16
Episode no = 57100; won: False; iter_time_steps = 6; Q(s,a) = -3.266489877058825; score = -505.0; mean_score/100_episodes = -281.09; reward = -505.0; mean_reward/100_episodes = -373.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.23, 2024-12-20 11:10:29
Episode no = 57200; won: False; iter_time_steps = 46; Q(s,a) = 7.340166900885707; score = -535.0; mean_score/100_episodes = -281.51; reward = -534.0; mean_reward/100_episodes = -374.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.23, 2024-12-20 11:10:43
Episode no = 57300; won: False; iter_time_steps = 10; Q(s,a) = -4.284797024301435; score = -509.0; mean_score/100_episodes = -390.39; reward = -509.0; mean_reward/100_episodes = -437.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.12, 2024-12-20 11:10:54
Episode no = 57400; won: False; iter_time_steps = 19; Q(s,a) = 1.2052607680022653; score = -518.0; mean_score/100_episodes = -329.67; reward = -518.0; mean_reward/100_episodes = -400.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 11:11:06
Episode no = 57500; won: False; iter_time_steps = 22; Q(s,a) = 4.953295807278964; score = -511.0; mean_score/100_episodes = -287.96; reward = -510.0; mean_reward/100_episodes = -376.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-20 11:11:17
Episode no = 57600; won: False; iter_time_steps = 15; Q(s,a) = 1.998498185545833; score = -504.0; mean_score/100_episodes = -422.38; reward = -492.0; mean_reward/100_episodes = -456.85; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.09, 2024-12-20 11:11:28
Episode no = 57700; won: True; iter_time_steps = 22; Q(s,a) = 89.95931961618516; score = 499.0; mean_score/100_episodes = -330.5; reward = 90.0; mean_reward/100_episodes = -402.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 11:11:41
Episode no = 57800; won: False; iter_time_steps = 20; Q(s,a) = -2.777667936288594; score = -509.0; mean_score/100_episodes = -393.7; reward = -508.0; mean_reward/100_episodes = -440.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.12, 2024-12-20 11:11:55
Episode no = 57900; won: False; iter_time_steps = 26; Q(s,a) = 89.75859335885801; score = -515.0; mean_score/100_episodes = -312.05; reward = -514.0; mean_reward/100_episodes = -392.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 11:12:09
Episode no = 58000; won: False; iter_time_steps = 12; Q(s,a) = -3.104868870742957; score = -511.0; mean_score/100_episodes = -409.91; reward = -511.0; mean_reward/100_episodes = -449.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.1, 2024-12-20 11:12:20
Episode no = 58100; won: False; iter_time_steps = 29; Q(s,a) = 14.135447976145059; score = -518.0; mean_score/100_episodes = -328.99; reward = -517.0; mean_reward/100_episodes = -401.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 11:12:32
Episode no = 58200; won: False; iter_time_steps = 10; Q(s,a) = 6.409958117991879; score = -509.0; mean_score/100_episodes = -319.95; reward = -509.0; mean_reward/100_episodes = -396.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 11:12:43
Episode no = 58300; won: False; iter_time_steps = 17; Q(s,a) = -3.974156336052317; score = -506.0; mean_score/100_episodes = -381.46; reward = -505.0; mean_reward/100_episodes = -432.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.13, 2024-12-20 11:12:55
Episode no = 58400; won: True; iter_time_steps = 43; Q(s,a) = 6.343369473952952; score = 478.0; mean_score/100_episodes = -340.93; reward = 69.0; mean_reward/100_episodes = -409.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.17, 2024-12-20 11:13:07
Episode no = 58500; won: False; iter_time_steps = 48; Q(s,a) = 98.30303819220289; score = -537.0; mean_score/100_episodes = -401.66; reward = -536.0; mean_reward/100_episodes = -445.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.11, 2024-12-20 11:13:20
Episode no = 58600; won: True; iter_time_steps = 22; Q(s,a) = 100.29835215079507; score = 499.0; mean_score/100_episodes = -339.82; reward = 90.0; mean_reward/100_episodes = -408.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.17, 2024-12-20 11:13:31
Episode no = 58700; won: False; iter_time_steps = 9; Q(s,a) = -4.618145674300749; score = -508.0; mean_score/100_episodes = -339.01; reward = -508.0; mean_reward/100_episodes = -406.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.17, 2024-12-20 11:13:42
Episode no = 58800; won: False; iter_time_steps = 18; Q(s,a) = 5.249533454663337; score = -507.0; mean_score/100_episodes = -278.14; reward = -506.0; mean_reward/100_episodes = -370.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.23, 2024-12-20 11:13:53
Episode no = 58900; won: False; iter_time_steps = 8; Q(s,a) = -5.453093805082426; score = -507.0; mean_score/100_episodes = -339.69; reward = -507.0; mean_reward/100_episodes = -407.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.17, 2024-12-20 11:14:05
Episode no = 59000; won: True; iter_time_steps = 22; Q(s,a) = 96.96055912628725; score = 499.0; mean_score/100_episodes = -349.64; reward = 90.0; mean_reward/100_episodes = -413.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-20 11:14:16
Episode no = 59100; won: False; iter_time_steps = 16; Q(s,a) = 4.589969518146073; score = -505.0; mean_score/100_episodes = -279.87; reward = -504.0; mean_reward/100_episodes = -372.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.23, 2024-12-20 11:14:29
Episode no = 59200; won: False; iter_time_steps = 24; Q(s,a) = 2.5811057038101626; score = -513.0; mean_score/100_episodes = -288.0; reward = -512.0; mean_reward/100_episodes = -376.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-20 11:14:39
Episode no = 59300; won: False; iter_time_steps = 13; Q(s,a) = 3.1672152331266874; score = -502.0; mean_score/100_episodes = -219.31; reward = -501.0; mean_reward/100_episodes = -336.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.29, 2024-12-20 11:14:52
Episode no = 59400; won: True; iter_time_steps = 26; Q(s,a) = 100.6535163387222; score = 495.0; mean_score/100_episodes = -299.53; reward = 86.0; mean_reward/100_episodes = -383.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 11:15:04
Episode no = 59500; won: False; iter_time_steps = 31; Q(s,a) = 9.505647629306907; score = -520.0; mean_score/100_episodes = -348.56; reward = -519.0; mean_reward/100_episodes = -412.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-20 11:15:15
Episode no = 59600; won: False; iter_time_steps = 10; Q(s,a) = -5.04559412133691; score = -509.0; mean_score/100_episodes = -166.72; reward = -509.0; mean_reward/100_episodes = -304.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.34, 2024-12-20 11:15:27
Episode no = 59700; won: False; iter_time_steps = 22; Q(s,a) = 2.2139687091363367; score = -511.0; mean_score/100_episodes = -281.2; reward = -510.0; mean_reward/100_episodes = -373.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.23, 2024-12-20 11:15:40
Episode no = 59800; won: False; iter_time_steps = 11; Q(s,a) = -3.366751712499773; score = -510.0; mean_score/100_episodes = -288.28; reward = -510.0; mean_reward/100_episodes = -376.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-20 11:15:51
Episode no = 59900; won: False; iter_time_steps = 12; Q(s,a) = -6.459134336298931; score = -511.0; mean_score/100_episodes = -320.07; reward = -511.0; mean_reward/100_episodes = -395.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 11:16:03
Episode no = 60000; won: False; iter_time_steps = 11; Q(s,a) = 12.754430531134924; score = -510.0; mean_score/100_episodes = -319.68; reward = -510.0; mean_reward/100_episodes = -395.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 11:16:16
Episode no = 60100; won: True; iter_time_steps = 26; Q(s,a) = 3.7659869129323242; score = 495.0; mean_score/100_episodes = -287.77; reward = 86.0; mean_reward/100_episodes = -376.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-20 11:16:26
Episode no = 60200; won: False; iter_time_steps = 6; Q(s,a) = -5.565401379189186; score = -505.0; mean_score/100_episodes = -320.58; reward = -505.0; mean_reward/100_episodes = -397.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 11:16:38
Episode no = 60300; won: False; iter_time_steps = 9; Q(s,a) = -7.363094113629476; score = -508.0; mean_score/100_episodes = -360.53; reward = -508.0; mean_reward/100_episodes = -419.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.15, 2024-12-20 11:16:50
Episode no = 60400; won: False; iter_time_steps = 24; Q(s,a) = 2.1468549178817242; score = -513.0; mean_score/100_episodes = -348.28; reward = -512.0; mean_reward/100_episodes = -412.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-20 11:17:01
Episode no = 60500; won: False; iter_time_steps = 5; Q(s,a) = -5.450706148552049; score = -504.0; mean_score/100_episodes = -295.9; reward = -504.0; mean_reward/100_episodes = -381.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 11:17:10
Episode no = 60600; won: False; iter_time_steps = 5; Q(s,a) = -5.929913443700724; score = -504.0; mean_score/100_episodes = -287.74; reward = -504.0; mean_reward/100_episodes = -376.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-20 11:17:20
Episode no = 60700; won: False; iter_time_steps = 15; Q(s,a) = 0.09737941614928847; score = -504.0; mean_score/100_episodes = -318.82; reward = -492.0; mean_reward/100_episodes = -394.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 11:17:31
Episode no = 60800; won: False; iter_time_steps = 5; Q(s,a) = -5.297487434164497; score = -504.0; mean_score/100_episodes = -227.37; reward = -504.0; mean_reward/100_episodes = -340.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.28, 2024-12-20 11:17:43
Episode no = 60900; won: True; iter_time_steps = 26; Q(s,a) = 2.7266204185615175; score = 495.0; mean_score/100_episodes = -277.97; reward = 86.0; mean_reward/100_episodes = -370.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.23, 2024-12-20 11:17:55
Episode no = 61000; won: False; iter_time_steps = 13; Q(s,a) = 0.9783633931726974; score = -502.0; mean_score/100_episodes = -327.09; reward = -501.0; mean_reward/100_episodes = -400.13; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 11:18:04
Episode no = 61100; won: False; iter_time_steps = 5; Q(s,a) = -7.230858075141606; score = -504.0; mean_score/100_episodes = -278.34; reward = -504.0; mean_reward/100_episodes = -371.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.23, 2024-12-20 11:18:15
Episode no = 61200; won: False; iter_time_steps = 27; Q(s,a) = 3.2140219041454894; score = -516.0; mean_score/100_episodes = -299.55; reward = -504.0; mean_reward/100_episodes = -384.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 11:18:26
